"store_id";"store_location_type";"region"
"STR_286";"Suburban";"Midwest"
"STR_083";"Urban";"Midwest"
"STR_163";"Rural";"Southwest"
"STR_458";"Urban";"Southwest"
"STR_391";"Suburban";"Southwest"
"STR_304";"Suburban";"West"
"STR_482";"Rural";"Southeast"
"STR_240";"Urban";"Northeast"
"STR_101";"Urban";"Midwest"
"STR_086";"Suburban";"Midwest"
"STR_323";"Urban";"West"
"STR_053";"Urban";"Northeast"
"STR_404";"Urban";"Northeast"
"STR_346";"Suburban";"Midwest"
"STR_158";"Rural";"West"
"STR_339";"Urban";"Southwest"
"STR_148";"Urban";"Midwest"
"STR_415";"Suburban";"Northeast"
"STR_270";"Suburban";"Southeast"
"STR_297";"Rural";"Southwest"
"STR_369";"Suburban";"Southeast"
"STR_263";"Suburban";"Northeast"
"STR_341";"Suburban";"Southeast"
"STR_140";"Rural";"West"
"STR_202";"Urban";"Northeast"
"STR_067";"Rural";"Midwest"
"STR_331";"Rural";"West"
"STR_163";"Rural";"Southwest"
"STR_025";"Urban";"Northeast"
"STR_351";"Suburban";"West"
"STR_449";"Suburban";"Northeast"
"STR_045";"Rural";"Northeast"
"STR_465";"Suburban";"Midwest"
"STR_257";"Rural";"West"
"STR_412";"Suburban";"West"
"STR_187";"Urban";"West"
"STR_220";"Urban";"Northeast"
"STR_034";"Rural";"Southwest"
"STR_332";"Urban";"Southwest"
"STR_279";"Urban";"Northeast"
"STR_440";"Urban";"Midwest"
"STR_187";"Urban";"West"
"STR_127";"Suburban";"Southeast"
"STR_456";"Rural";"Southwest"
"STR_005";"Suburban";"West"
"STR_205";"Rural";"Southeast"
"STR_284";"Suburban";"Southeast"
"STR_241";"Rural";"West"
"STR_355";"Rural";"Midwest"
"STR_256";"Suburban";"West"
"STR_005";"Suburban";"West"
"STR_309";"Urban";"Northeast"
"STR_077";"Urban";"Southwest"
"STR_136";"Suburban";"Midwest"
"STR_033";"Rural";"Midwest"
"STR_128";"Urban";"Northeast"
"STR_064";"Rural";"West"
"STR_147";"Urban";"Southeast"
"STR_331";"Rural";"West"
"STR_345";"Urban";"Southeast"
"STR_326";"Rural";"Midwest"
"STR_300";"Urban";"Southwest"
"STR_108";"Urban";"Midwest"
"STR_371";"Urban";"Southwest"
"STR_008";"Urban";"Southwest"
"STR_144";"Rural";"West"
"STR_072";"Urban";"Southeast"
"STR_259";"Suburban";"Southwest"
"STR_288";"Urban";"Northeast"
"STR_306";"Suburban";"West"
"STR_186";"Suburban";"Southwest"
"STR_290";"Rural";"Northeast"
"STR_181";"Suburban";"Midwest"
"STR_355";"Rural";"Midwest"
"STR_111";"Suburban";"West"
"STR_331";"Rural";"West"
"STR_459";"Urban";"Southeast"
"STR_237";"Rural";"Southeast"
"STR_461";"Urban";"Southeast"
"STR_144";"Rural";"West"
"STR_345";"Urban";"Southeast"
"STR_152";"Suburban";"Northeast"
"STR_108";"Urban";"Midwest"
"STR_217";"Rural";"West"
"STR_100";"Urban";"Southwest"
"STR_112";"Rural";"Northeast"
"STR_126";"Rural";"Southeast"
"STR_022";"Urban";"Southeast"
"STR_007";"Suburban";"West"
"STR_219";"Rural";"Midwest"
"STR_232";"Suburban";"Southeast"
"STR_301";"Rural";"Northeast"
"STR_240";"Urban";"Northeast"
"STR_207";"Suburban";"West"
"STR_314";"Urban";"Midwest"
"STR_347";"Suburban";"West"
"STR_399";"Suburban";"Northeast"
"STR_186";"Suburban";"Southwest"
"STR_005";"Suburban";"West"
"STR_426";"Urban";"Southeast"
"STR_088";"Urban";"Midwest"
"STR_246";"Rural";"Midwest"
"STR_447";"Urban";"Midwest"
"STR_233";"Suburban";"Southwest"
"STR_422";"Urban";"Northeast"
"STR_285";"Rural";"Southeast"
"STR_042";"Rural";"Southeast"
"STR_398";"Suburban";"Northeast"
"STR_278";"Urban";"Northeast"
"STR_387";"Suburban";"West"
"STR_465";"Suburban";"Midwest"
"STR_450";"Urban";"West"
"STR_299";"Suburban";"West"
"STR_476";"Urban";"West"
"STR_259";"Suburban";"Southwest"
"STR_116";"Suburban";"Southwest"
"STR_148";"Urban";"Midwest"
"STR_243";"Rural";"Midwest"
"STR_201";"Urban";"Southwest"
"STR_345";"Urban";"Southeast"
"STR_204";"Rural";"West"
"STR_167";"Urban";"Southeast"
"STR_274";"Rural";"Northeast"
"STR_482";"Rural";"Southeast"
"STR_404";"Urban";"Northeast"
"STR_082";"Rural";"West"
"STR_078";"Suburban";"Southeast"
"STR_356";"Rural";"West"
"STR_007";"Suburban";"West"
"STR_475";"Rural";"Northeast"
"STR_013";"Suburban";"West"
"STR_185";"Urban";"Northeast"
"STR_196";"Urban";"Northeast"
"STR_082";"Rural";"West"
"STR_486";"Rural";"Southeast"
"STR_207";"Suburban";"West"
"STR_107";"Suburban";"Southeast"
"STR_384";"Suburban";"Southeast"
"STR_211";"Urban";"Northeast"
"STR_440";"Urban";"Midwest"
"STR_286";"Suburban";"Midwest"
"STR_209";"Suburban";"Southeast"
"STR_209";"Suburban";"Southeast"
"STR_382";"Urban";"West"
"STR_429";"Suburban";"Southwest"
"STR_496";"Rural";"Northeast"
"STR_049";"Rural";"Southwest"
"STR_445";"Rural";"Southwest"
"STR_010";"Urban";"Southeast"
"STR_352";"Rural";"West"
"STR_068";"Urban";"Southeast"
"STR_394";"Urban";"Midwest"
"STR_293";"Suburban";"Northeast"
"STR_226";"Urban";"Northeast"
"STR_225";"Rural";"Southwest"
"STR_010";"Urban";"Southeast"
"STR_410";"Suburban";"Southeast"
"STR_104";"Suburban";"Southeast"
"STR_494";"Rural";"Southeast"
"STR_298";"Rural";"Northeast"
"STR_433";"Rural";"Midwest"
"STR_480";"Urban";"West"
"STR_137";"Urban";"Southwest"
"STR_141";"Suburban";"Midwest"
"STR_099";"Rural";"Southwest"
"STR_114";"Rural";"Southwest"
"STR_257";"Rural";"West"
"STR_286";"Suburban";"Midwest"
"STR_088";"Urban";"Midwest"
"STR_488";"Suburban";"Southwest"
"STR_124";"Rural";"Southeast"
"STR_084";"Suburban";"Southwest"
"STR_012";"Rural";"Southeast"
"STR_326";"Rural";"Midwest"
"STR_405";"Rural";"Southeast"
"STR_447";"Urban";"Midwest"
"STR_296";"Urban";"Midwest"
"STR_137";"Urban";"Southwest"
"STR_405";"Rural";"Southeast"
"STR_480";"Urban";"West"
"STR_286";"Suburban";"Midwest"
"STR_428";"Suburban";"Northeast"
"STR_099";"Rural";"Southwest"
"STR_336";"Rural";"Southwest"
"STR_232";"Suburban";"Southeast"
"STR_340";"Suburban";"Southwest"
"STR_223";"Urban";"Midwest"
"STR_161";"Rural";"West"
"STR_031";"Rural";"West"
"STR_087";"Urban";"West"
"STR_239";"Rural";"Southwest"
"STR_145";"Urban";"Northeast"
"STR_487";"Urban";"Southeast"
"STR_363";"Rural";"Southeast"
"STR_110";"Suburban";"West"
"STR_095";"Urban";"Midwest"
"STR_329";"Rural";"West"
"STR_472";"Suburban";"Northeast"
"STR_146";"Rural";"Midwest"
"STR_264";"Suburban";"Midwest"
"STR_335";"Rural";"Southwest"
"STR_199";"Urban";"Southwest"
"STR_361";"Suburban";"Northeast"
"STR_360";"Rural";"Midwest"
"STR_373";"Rural";"Midwest"
"STR_423";"Rural";"Southwest"
"STR_444";"Suburban";"West"
"STR_443";"Rural";"Midwest"
"STR_494";"Rural";"Southeast"
"STR_083";"Urban";"Midwest"
"STR_172";"Urban";"West"
"STR_339";"Urban";"Southwest"
"STR_041";"Urban";"Midwest"
"STR_155";"Rural";"Midwest"
"STR_498";"Urban";"Northeast"
"STR_156";"Urban";"Midwest"
"STR_475";"Rural";"Northeast"
"STR_352";"Rural";"West"
"STR_386";"Urban";"Southwest"
"STR_420";"Suburban";"Northeast"
"STR_180";"Urban";"Southwest"
"STR_368";"Suburban";"Northeast"
"STR_053";"Urban";"Northeast"
"STR_034";"Rural";"Southwest"
"STR_444";"Suburban";"West"
"STR_352";"Rural";"West"
"STR_209";"Suburban";"Southeast"
"STR_027";"Suburban";"Southeast"
"STR_078";"Suburban";"Southeast"
"STR_160";"Rural";"Midwest"
"STR_448";"Rural";"Southeast"
"STR_164";"Rural";"Southwest"
"STR_027";"Suburban";"Southeast"
"STR_193";"Urban";"West"
"STR_210";"Rural";"Southeast"
"STR_164";"Rural";"Southwest"
"STR_099";"Rural";"Southwest"
"STR_373";"Rural";"Midwest"
"STR_057";"Suburban";"Southeast"
"STR_047";"Suburban";"West"
"STR_430";"Urban";"Southwest"
"STR_265";"Rural";"Northeast"
"STR_429";"Suburban";"Southwest"
"STR_265";"Rural";"Northeast"
"STR_046";"Rural";"Midwest"
"STR_460";"Rural";"West"
"STR_112";"Rural";"Northeast"
"STR_468";"Rural";"Northeast"
"STR_093";"Suburban";"Midwest"
"STR_183";"Suburban";"Northeast"
"STR_219";"Rural";"Midwest"
"STR_138";"Rural";"West"
"STR_318";"Suburban";"Midwest"
"STR_292";"Rural";"Southwest"
"STR_108";"Urban";"Midwest"
"STR_131";"Suburban";"Midwest"
"STR_299";"Suburban";"West"
"STR_064";"Rural";"West"
"STR_387";"Suburban";"West"
"STR_258";"Suburban";"West"
"STR_045";"Rural";"Northeast"
"STR_454";"Suburban";"Northeast"
"STR_193";"Urban";"West"
"STR_071";"Urban";"Southeast"
"STR_440";"Urban";"Midwest"
"STR_056";"Rural";"Midwest"
"STR_301";"Rural";"Northeast"
"STR_297";"Rural";"Southwest"
"STR_344";"Rural";"Midwest"
"STR_089";"Rural";"Southwest"
"STR_364";"Suburban";"West"
"STR_202";"Urban";"Northeast"
"STR_292";"Rural";"Southwest"
"STR_437";"Urban";"Southwest"
"STR_260";"Urban";"Midwest"
"STR_361";"Suburban";"Northeast"
"STR_031";"Rural";"West"
"STR_313";"Urban";"Southeast"
"STR_132";"Urban";"Northeast"
"STR_019";"Urban";"West"
"STR_228";"Suburban";"Midwest"
"STR_071";"Urban";"Southeast"
"STR_121";"Urban";"Southeast"
"STR_427";"Rural";"West"
"STR_101";"Urban";"Midwest"
"STR_398";"Suburban";"Northeast"
"STR_232";"Suburban";"Southeast"
"STR_263";"Suburban";"Northeast"
"STR_190";"Suburban";"West"
"STR_210";"Rural";"Southeast"
"STR_367";"Rural";"Southeast"
"STR_418";"Urban";"Southwest"
"STR_032";"Urban";"Northeast"
"STR_283";"Urban";"Midwest"
"STR_345";"Urban";"Southeast"
"STR_317";"Suburban";"Southeast"
"STR_061";"Rural";"West"
"STR_202";"Urban";"Northeast"
"STR_500";"Rural";"Southeast"
"STR_481";"Urban";"West"
"STR_482";"Rural";"Southeast"
"STR_193";"Urban";"West"
"STR_225";"Rural";"Southwest"
"STR_199";"Urban";"Southwest"
"STR_446";"Urban";"Midwest"
"STR_088";"Urban";"Midwest"
"STR_484";"Suburban";"Southwest"
"STR_322";"Rural";"Southeast"
"STR_421";"Suburban";"Southwest"
"STR_092";"Rural";"Southeast"
"STR_475";"Rural";"Northeast"
"STR_439";"Urban";"West"
"STR_079";"Suburban";"Southeast"
"STR_472";"Suburban";"Northeast"
"STR_338";"Suburban";"Northeast"
"STR_241";"Rural";"West"
"STR_084";"Suburban";"Southwest"
"STR_417";"Urban";"West"
"STR_426";"Urban";"Southeast"
"STR_087";"Urban";"West"
"STR_036";"Rural";"West"
"STR_345";"Urban";"Southeast"
"STR_310";"Urban";"Southeast"
"STR_025";"Urban";"Northeast"
"STR_081";"Suburban";"Southwest"
"STR_292";"Rural";"Southwest"
"STR_402";"Rural";"Midwest"
"STR_210";"Rural";"Southeast"
"STR_123";"Rural";"Midwest"
"STR_468";"Rural";"Northeast"
"STR_358";"Suburban";"Southwest"
"STR_039";"Suburban";"Northeast"
"STR_455";"Suburban";"Northeast"
"STR_477";"Rural";"Midwest"
"STR_159";"Suburban";"Southwest"
"STR_325";"Urban";"Northeast"
"STR_262";"Urban";"Southeast"
"STR_491";"Suburban";"Midwest"
"STR_214";"Suburban";"Southwest"
"STR_430";"Urban";"Southwest"
"STR_248";"Rural";"Southeast"
"STR_012";"Rural";"Southeast"
"STR_441";"Suburban";"Southeast"
"STR_213";"Rural";"Southwest"
"STR_363";"Rural";"Southeast"
"STR_335";"Rural";"Southwest"
"STR_033";"Rural";"Midwest"
"STR_213";"Rural";"Southwest"
"STR_042";"Rural";"Southeast"
"STR_393";"Rural";"Southwest"
"STR_265";"Rural";"Northeast"
"STR_498";"Urban";"Northeast"
"STR_108";"Urban";"Midwest"
"STR_036";"Rural";"West"
"STR_008";"Urban";"Southwest"
"STR_422";"Urban";"Northeast"
"STR_120";"Suburban";"Southeast"
"STR_057";"Suburban";"Southeast"
"STR_044";"Urban";"Southeast"
"STR_137";"Urban";"Southwest"
"STR_234";"Rural";"Northeast"
"STR_300";"Urban";"Southwest"
"STR_324";"Suburban";"Northeast"
"STR_092";"Rural";"Southeast"
"STR_357";"Rural";"West"
"STR_315";"Rural";"West"
"STR_434";"Rural";"West"
"STR_349";"Suburban";"Southeast"
"STR_153";"Urban";"Northeast"
"STR_274";"Rural";"Northeast"
"STR_219";"Rural";"Midwest"
"STR_229";"Urban";"Southeast"
"STR_183";"Suburban";"Northeast"
"STR_129";"Suburban";"Midwest"
"STR_099";"Rural";"Southwest"
"STR_012";"Rural";"Southeast"
"STR_247";"Urban";"Northeast"
"STR_423";"Rural";"Southwest"
"STR_251";"Urban";"West"
"STR_187";"Urban";"West"
"STR_358";"Suburban";"Southwest"
"STR_018";"Suburban";"West"
"STR_306";"Suburban";"West"
"STR_189";"Suburban";"West"
"STR_071";"Urban";"Southeast"
"STR_092";"Rural";"Southeast"
"STR_462";"Rural";"Northeast"
"STR_137";"Urban";"Southwest"
"STR_388";"Rural";"Southeast"
"STR_230";"Suburban";"Southeast"
"STR_444";"Suburban";"West"
"STR_141";"Suburban";"Midwest"
"STR_221";"Urban";"Southeast"
"STR_038";"Urban";"Northeast"
"STR_493";"Suburban";"Midwest"
"STR_009";"Suburban";"West"
"STR_112";"Rural";"Northeast"
"STR_463";"Urban";"Southeast"
"STR_156";"Urban";"Midwest"
"STR_254";"Suburban";"Southeast"
"STR_141";"Suburban";"Midwest"
"STR_142";"Urban";"Southeast"
"STR_147";"Urban";"Southeast"
"STR_310";"Urban";"Southeast"
"STR_451";"Urban";"West"
"STR_260";"Urban";"Midwest"
"STR_202";"Urban";"Northeast"
"STR_148";"Urban";"Midwest"
"STR_095";"Urban";"Midwest"
"STR_058";"Rural";"Northeast"
"STR_337";"Rural";"Southwest"
"STR_115";"Suburban";"Midwest"
"STR_139";"Suburban";"Midwest"
"STR_340";"Suburban";"Southwest"
"STR_312";"Suburban";"Midwest"
"STR_155";"Rural";"Midwest"
"STR_420";"Suburban";"Northeast"
"STR_463";"Urban";"Southeast"
"STR_208";"Urban";"West"
"STR_470";"Urban";"West"
"STR_442";"Suburban";"West"
"STR_266";"Rural";"Midwest"
"STR_187";"Urban";"West"
"STR_273";"Urban";"Southwest"
"STR_372";"Rural";"Northeast"
"STR_228";"Suburban";"Midwest"
"STR_065";"Suburban";"Southwest"
"STR_366";"Rural";"Northeast"
"STR_155";"Rural";"Midwest"
"STR_057";"Suburban";"Southeast"
"STR_333";"Suburban";"Southwest"
"STR_202";"Urban";"Northeast"
"STR_084";"Suburban";"Southwest"
"STR_066";"Rural";"Southeast"
"STR_109";"Suburban";"West"
"STR_472";"Suburban";"Northeast"
"STR_284";"Suburban";"Southeast"
"STR_259";"Suburban";"Southwest"
"STR_334";"Suburban";"West"
"STR_221";"Urban";"Southeast"
"STR_279";"Urban";"Northeast"
"STR_115";"Suburban";"Midwest"
"STR_275";"Rural";"West"
"STR_444";"Suburban";"West"
"STR_477";"Rural";"Midwest"
"STR_313";"Urban";"Southeast"
"STR_213";"Rural";"Southwest"
"STR_445";"Rural";"Southwest"
"STR_204";"Rural";"West"
"STR_430";"Urban";"Southwest"
"STR_194";"Suburban";"West"
"STR_318";"Suburban";"Midwest"
"STR_063";"Suburban";"Southeast"
"STR_101";"Urban";"Midwest"
"STR_047";"Suburban";"West"
"STR_119";"Urban";"West"
"STR_470";"Urban";"West"
"STR_031";"Rural";"West"
"STR_115";"Suburban";"Midwest"
"STR_189";"Suburban";"West"
"STR_376";"Suburban";"Southeast"
"STR_244";"Suburban";"Southwest"
"STR_350";"Urban";"West"
"STR_199";"Urban";"Southwest"
"STR_223";"Urban";"Midwest"
"STR_169";"Rural";"Southwest"
"STR_120";"Suburban";"Southeast"
"STR_172";"Urban";"West"
"STR_356";"Rural";"West"
"STR_323";"Urban";"West"
"STR_253";"Suburban";"Southwest"
"STR_310";"Urban";"Southeast"
"STR_041";"Urban";"Midwest"
"STR_138";"Rural";"West"
"STR_318";"Suburban";"Midwest"
"STR_296";"Urban";"Midwest"
"STR_002";"Urban";"Southeast"
"STR_161";"Rural";"West"
"STR_246";"Rural";"Midwest"
"STR_138";"Rural";"West"
"STR_131";"Suburban";"Midwest"
"STR_489";"Suburban";"West"
"STR_062";"Rural";"Southeast"
"STR_194";"Suburban";"West"
"STR_378";"Suburban";"Midwest"
"STR_472";"Suburban";"Northeast"
"STR_066";"Rural";"Southeast"
"STR_311";"Suburban";"Southeast"
"STR_183";"Suburban";"Northeast"
"STR_189";"Suburban";"West"
"STR_391";"Suburban";"Southwest"
"STR_130";"Rural";"Northeast"
"STR_256";"Suburban";"West"
"STR_461";"Urban";"Southeast"
"STR_493";"Suburban";"Midwest"
"STR_436";"Rural";"West"
"STR_357";"Rural";"West"
"STR_170";"Urban";"West"
"STR_119";"Urban";"West"
"STR_436";"Rural";"West"
"STR_300";"Urban";"Southwest"
"STR_363";"Rural";"Southeast"
"STR_134";"Urban";"West"
"STR_225";"Rural";"Southwest"
"STR_028";"Suburban";"Southeast"
"STR_445";"Rural";"Southwest"
"STR_212";"Suburban";"Midwest"
"STR_492";"Rural";"Northeast"
"STR_001";"Suburban";"Southwest"
"STR_476";"Urban";"West"
"STR_289";"Suburban";"Southwest"
"STR_163";"Rural";"Southwest"
"STR_450";"Urban";"West"
"STR_300";"Urban";"Southwest"
"STR_241";"Rural";"West"
"STR_071";"Urban";"Southeast"
"STR_255";"Suburban";"West"
"STR_392";"Suburban";"Midwest"
"STR_473";"Suburban";"Southwest"
"STR_357";"Rural";"West"
"STR_361";"Suburban";"Northeast"
"STR_193";"Urban";"West"
"STR_193";"Urban";"West"
"STR_393";"Rural";"Southwest"
"STR_144";"Rural";"West"
"STR_030";"Urban";"Midwest"
"STR_473";"Suburban";"Southwest"
"STR_216";"Suburban";"West"
"STR_068";"Urban";"Southeast"
"STR_149";"Rural";"West"
"STR_186";"Suburban";"Southwest"
"STR_395";"Urban";"West"
"STR_143";"Urban";"Southwest"
"STR_359";"Suburban";"Southwest"
"STR_443";"Rural";"Midwest"
"STR_418";"Urban";"Southwest"
"STR_008";"Urban";"Southwest"
"STR_018";"Suburban";"West"
"STR_022";"Urban";"Southeast"
"STR_171";"Rural";"Midwest"
"STR_306";"Suburban";"West"
"STR_246";"Rural";"Midwest"
"STR_449";"Suburban";"Northeast"
"STR_228";"Suburban";"Midwest"
"STR_392";"Suburban";"Midwest"
"STR_105";"Rural";"Southwest"
"STR_199";"Urban";"Southwest"
"STR_201";"Urban";"Southwest"
"STR_241";"Rural";"West"
"STR_044";"Urban";"Southeast"
"STR_363";"Rural";"Southeast"
"STR_306";"Suburban";"West"
"STR_331";"Rural";"West"
"STR_210";"Rural";"Southeast"
"STR_215";"Urban";"Northeast"
"STR_070";"Suburban";"Southwest"
"STR_320";"Urban";"Midwest"
"STR_270";"Suburban";"Southeast"
"STR_449";"Suburban";"Northeast"
"STR_308";"Rural";"West"
"STR_453";"Suburban";"West"
"STR_136";"Suburban";"Midwest"
"STR_384";"Suburban";"Southeast"
"STR_300";"Urban";"Southwest"
"STR_193";"Urban";"West"
"STR_324";"Suburban";"Northeast"
"STR_006";"Urban";"Northeast"
"STR_384";"Suburban";"Southeast"
"STR_340";"Suburban";"Southwest"
"STR_148";"Urban";"Midwest"
"STR_088";"Urban";"Midwest"
"STR_352";"Rural";"West"
"STR_367";"Rural";"Southeast"
"STR_015";"Rural";"West"
"STR_487";"Urban";"Southeast"
"STR_188";"Rural";"West"
"STR_382";"Urban";"West"
"STR_354";"Suburban";"Midwest"
"STR_142";"Urban";"Southeast"
"STR_414";"Suburban";"West"
"STR_230";"Suburban";"Southeast"
"STR_193";"Urban";"West"
"STR_362";"Suburban";"Midwest"
"STR_498";"Urban";"Northeast"
"STR_300";"Urban";"Southwest"
"STR_277";"Suburban";"Northeast"
"STR_330";"Urban";"Southeast"
"STR_325";"Urban";"Northeast"
"STR_007";"Suburban";"West"
"STR_483";"Rural";"Midwest"
"STR_108";"Urban";"Midwest"
"STR_373";"Rural";"Midwest"
"STR_091";"Urban";"West"
"STR_417";"Urban";"West"
"STR_018";"Suburban";"West"
"STR_164";"Rural";"Southwest"
"STR_259";"Suburban";"Southwest"
"STR_274";"Rural";"Northeast"
"STR_252";"Urban";"West"
"STR_431";"Suburban";"Northeast"
"STR_171";"Rural";"Midwest"
"STR_122";"Rural";"West"
"STR_091";"Urban";"West"
"STR_075";"Urban";"Southwest"
"STR_045";"Rural";"Northeast"
"STR_359";"Suburban";"Southwest"
"STR_017";"Urban";"West"
"STR_160";"Rural";"Midwest"
"STR_040";"Suburban";"Southeast"
"STR_093";"Suburban";"Midwest"
"STR_344";"Rural";"Midwest"
"STR_474";"Urban";"West"
"STR_388";"Rural";"Southeast"
"STR_458";"Urban";"Southwest"
"STR_161";"Rural";"West"
"STR_324";"Suburban";"Northeast"
"STR_492";"Rural";"Northeast"
"STR_034";"Rural";"Southwest"
"STR_238";"Suburban";"Midwest"
"STR_076";"Urban";"Northeast"
"STR_190";"Suburban";"West"
"STR_411";"Urban";"Midwest"
"STR_467";"Rural";"Midwest"
"STR_132";"Urban";"Northeast"
"STR_081";"Suburban";"Southwest"
"STR_141";"Suburban";"Midwest"
"STR_029";"Urban";"Midwest"
"STR_435";"Suburban";"Southwest"
"STR_456";"Rural";"Southwest"
"STR_365";"Suburban";"Midwest"
"STR_267";"Urban";"Southwest"
"STR_028";"Suburban";"Southeast"
"STR_263";"Suburban";"Northeast"
"STR_488";"Suburban";"Southwest"
"STR_231";"Urban";"Northeast"
"STR_100";"Urban";"Southwest"
"STR_170";"Urban";"West"
"STR_209";"Suburban";"Southeast"
"STR_100";"Urban";"Southwest"
"STR_458";"Urban";"Southwest"
"STR_264";"Suburban";"Midwest"
"STR_125";"Urban";"Midwest"
"STR_045";"Rural";"Northeast"
"STR_036";"Rural";"West"
"STR_240";"Urban";"Northeast"
"STR_398";"Suburban";"Northeast"
"STR_316";"Rural";"Southwest"
"STR_117";"Suburban";"Northeast"
"STR_098";"Suburban";"Southwest"
"STR_366";"Rural";"Northeast"
"STR_220";"Urban";"Northeast"
"STR_263";"Suburban";"Northeast"
"STR_039";"Suburban";"Northeast"
"STR_459";"Urban";"Southeast"
"STR_301";"Rural";"Northeast"
"STR_038";"Urban";"Northeast"
"STR_418";"Urban";"Southwest"
"STR_312";"Suburban";"Midwest"
"STR_105";"Rural";"Southwest"
"STR_422";"Urban";"Northeast"
"STR_151";"Suburban";"Southwest"
"STR_436";"Rural";"West"
"STR_151";"Suburban";"Southwest"
"STR_031";"Rural";"West"
"STR_391";"Suburban";"Southwest"
"STR_413";"Suburban";"West"
"STR_498";"Urban";"Northeast"
"STR_414";"Suburban";"West"
"STR_258";"Suburban";"West"
"STR_233";"Suburban";"Southwest"
"STR_292";"Rural";"Southwest"
"STR_452";"Rural";"West"
"STR_482";"Rural";"Southeast"
"STR_376";"Suburban";"Southeast"
"STR_009";"Suburban";"West"
"STR_002";"Urban";"Southeast"
"STR_116";"Suburban";"Southwest"
"STR_477";"Rural";"Midwest"
"STR_298";"Rural";"Northeast"
"STR_155";"Rural";"Midwest"
"STR_073";"Suburban";"Southwest"
"STR_444";"Suburban";"West"
"STR_121";"Urban";"Southeast"
"STR_470";"Urban";"West"
"STR_155";"Rural";"Midwest"
"STR_288";"Urban";"Northeast"
